日期,1129B价格（元/吨）,1129B涨跌,2129B价格（元/吨）,2129B涨跌,3128B价格（元/吨）,3128B涨跌,4128B价格（元/吨）,4128B涨跌,1228B价格（元/吨）,1228B涨跌,2227B价格（元/吨）,2227B涨跌
2022-04-25,23299,-39,22901,-62,22497,-20,21733,-12,21867,-9,20822,-13
2022-04-26,23223,-76,22837,-64,22446,-51,21709,-24,21844,-23,20767,-55
2022-04-27,23122,-101,22746,-91,22354,-92,21615,-94,21758,-86,20695,-72
2022-04-28,23111,-11,22753,7,22357,3,21621,6,21744,-14,20692,-3
2022-04-29,23146,35,22827,74,22426,69,21669,48,21782,38,20715,23
2022-05-05,23155,9,22833,6,22438,12,21685,16,21801,19,20717,2
2022-05-06,23227,72,22881,48,22502,64,21713,64,21851,50,20760,43
2022-05-07,23139,-88,22763,-118,22389,-113,21637,-76,21761,-90,20656,-104
2022-05-09,23115,-24,22733,-30,22344,-45,21570,-67,21721,-40,20625,-31
2022-05-10,23050,-65,22671,-62,22320,-24,21549,-21,21670,-51,20576,-49
2022-05-11,23047,-3,22653,-18,22313,-7,21540,-9,21653,-17,20558,-18
2022-05-12,23046,-1,22646,-7,22313,0,21542,2,21652,-1,20565,7
2022-05-13,23007,-39,22584,-62,22289,-24,21504,-38,21632,-20,20550,-15
2022-05-16,22978,-29,22557,-27,22269,-20,21487,-17,21616,-17,20536,-14
2022-05-17,22956,-22,22551,-6,22245,-24,21486,-1,21610,-6,20515,-21
2022-05-18,22944,-12,22536,-15,22217,-28,21476,-10,21586,-24,20489,-26
2022-05-19,22927,-17,22503,-33,22166,-51,21471,-5,21566,-20,20473,-16
2022-05-20,22879,-48,22464,-39,22105,-61,21426,-45,21521,-45,20432,-41
2022-05-23,22829,-50,22430,-34,22045,-60,21390,-36,21484,-37,20415,-17
2022-05-24,22789,-40,22388,-42,21966,-79,21354,-36,21454,-30,20381,-34
2022-05-25,22711,-78,22335,-53,21888,-78,21331,-23,21417,-37,20335,-46
2022-05-26,22598,-113,22221,-114,21765,-123,21257,-74,21350,-67,20277,-58
2022-05-27,22583,-15,22221,0,21768,3,21259,2,21354,4,20272,-5
2022-05-30,22423,-160,22097,-124,21587,-181,21174,-82,21279,-72,20207,-65
2022-05-31,22362,-62,22011,-86,21519,-68,21113,-61,21223,-56,20151,-56
2022-06-01,22364,2,22020,9,21525,6,21114,1,21219,-4,20147,-4
2022-06-02,22358,-6,22027,7,21526,1,21110,-4,21211,-8,20154,7
2022-06-06,22248,-110,21885,-142,21380,-146,20967,-143,21068,-143,20054,-100
2022-06-07,22252,4,21914,29,21406,26,20953,-14,21076,8,20048,-6
2022-06-08,22098,-154,21779,-135,21267,-139,20808,-145,20947,-129,19918,-130
2022-06-09,22031,-67,21742,-37,21242,-25,20763,-45,20903,-44,19879,-39
2022-06-10,22036,5,21747,5,21247,5,20764,1,20912,9,19910,31
2022-06-13,22054,18,21728,-19,21238,-9,20744,-20,20885,-27,19886,-24
2022-06-14,21992,-62,21669,-59,21192,-46,20694,-50,20822,-63,19836,-50
2022-06-15,21975,-17,21615,-54,21152,-40,20668,-26,20790,-32,19816,-20
2022-06-16,21864,-111,21498,-117,21021,-131,20542,-126,20685,-105,19714,-102
2022-06-17,21545,-319,21227,-271,20708,-313,20264,-278,20392,-293,19400,-314
2022-06-20,21190,-355,20810,-417,20389,-319,19948,-316,20077,-315,19158,-242
2022-06-21,20849,-341,20514,-296,20020,-369,19629,-319,19753,-324,18885,-273
2022-06-22,20840,-9,20515,1,20074,54,19666,37,19754,1,18899,14
2022-06-23,20648,-192,20301,-214,19792,-282,19403,-263,19486,-268,18601,-298
2022-06-24,20098,-550,19856,-445,19347,-445,18983,-420,19114,-372,18187,-414
2022-06-27,19422,-676,19127,-729,18603,-744,18182,-801,18309,-805,17391,-796
2022-06-28,19148,-274,18856,-271,18325,-278,17942,-240,18040,-269,17189,-202
2022-06-29,19142,-6,18857,1,18341,16,17933,-9,18028,-12,17198,9
2022-06-30,19156,14,18885,28,18369,28,17953,20,18051,23,17201,3
2022-07-01,19193,37,18906,21,18384,15,17970,17,18059,8,17212,11
2022-07-04,190,-114,18709,-197,18172,-212,17751,-219,17855,-204,17042,-170
2022-07-05,19017,-62,18649,-60,18131,-41,17690,-61,17791,-64,16979,-63
2022-07-06,18779,-238,18439,-210,17919,-212,17494,-196,17597,-194,16790,-189
2022-07-07,18524,-255,18222,-217,17720,-199,17314,-180,17436,-161,16561,-229
2022-07-08,18510,-14,18219,-3,17703,-17,17240,-74,17330,-106,16523,-38
2022-07-11,18444,-66,18171,-48,17664,-39,17169,-71,17276,-54,16462,-61
2022-07-12,18339,-105,18075,-96,17559,-105,16987,-182,17099,-177,16335,-127
2022-07-13,18198,-141,17931,-144,17408,-151,16834,-153,16960,-139,16241,-94
2022-07-14,17417,-781,17236,-695,16601,-807,16192,-642,16271,-689,15554,-687
2022-07-15,17294,-123,17099,-137,16480,-121,16021,-171,16160,-111,15477,-77
2022-07-18,16733,-561,16458,-641,15917,-563,15470,-551,15586,-574,14963,-514
2022-07-19,16866,133,16565,107,16101,184,15565,95,15694,108,15093,130
2022-07-20,16620,-246,16322,-243,15887,-214,15297,-268,15397,-297,14850,-243
2022-07-21,16427,-193,16148,-174,15739,-148,15117,-180,15232,-165,14645,-205
2022-07-22,16489,62,16204,56,15807,68,15176,59,15328,96,14672,27
2022-07-25,16542,53,16228,24,15842,35,15185,9,15329,1,14677,5
2022-07-26,16546,4,16243,15,15865,23,15185,0,15328,-1,14685,8
2022-07-27,16505,-41,16222,-21,15837,-28,15150,-35,15282,-46,14630,-55
2022-07-28,16392,-113,16124,-98,15752,-85,15070,-80,15199,-83,14560,-70
2022-07-29,16433,41,16202,78,15818,66,15124,54,15235,36,14586,26
2022-08-01,16460,27,16239,37,15857,39,15137,13,15271,36,14605,19
2022-08-02,16423,-37,16181,-58,15778,-79,15085,-52,15216,-55,14532,-73
2022-08-03,16327,-96,16065,-116,15674,-104,14980,-105,15105,-111,14419,-113
2022-08-04,16329,2,16082,17,15683,9,15000,20,15114,9,14414,-5
2022-08-05,16321,-8,16080,-2,15688,5,14986,-14,15103,-11,14412,-2
2022-08-08,16294,-27,16026,-54,15629,-59,14942,-44,15056,-47,14378,-34
2022-08-09,16342,48,16093,67,15676,47,15008,66,15127,71,14437,59
2022-08-10,16316,-26,16041,-52,15633,-43,14959,-49,15077,-50,14383,-54
2022-08-11,16325,9,16093,52,15659,26,14995,36,15100,23,14396,13
2022-08-12,16345,20,16107,14,15672,13,15006,11,15115,15,14413,17
2022-08-15,16378,33,16143,36,15715,43,15029,23,15155,40,14440,27
2022-08-16,16502,124,16275,132,15885,170,15150,121,15311,156,14596,156
2022-08-17,16622,120,16377,102,16015,130,15270,120,15415,104,14697,101
2022-08-18,16635,13,16397,20,16051,36,15276,6,15422,7,14690,-7
2022-08-19,16530,-105,16291,-106,15902,-149,15164,-112,15322,-100,14561,-129
2022-08-22,16527,-3,16283,-8,15919,17,15182,18,15334,12,14538,-23
2022-08-23,16549,22,16317,34,15958,39,15212,30,15366,32,14550,12
2022-08-24,16540,-9,16311,-6,15945,-13,15204,-8,15332,-34,14526,-24
2022-08-25,16560,20,16320,9,15952,7,15228,24,15366,34,14530,4
2022-08-26,16577,17,16336,16,15963,11,15235,7,15385,19,14521,-9
2022-08-29,16571,-6,16341,5,15965,2,15248,13,15390,5,14532,11
2022-08-30,16591,10,16374,6,16969,4,15260,12,15398,8,14539,7
2022-08-31,16585,4,16355,8,15984,15,15296,36,15433,35,14545,6
2022-09-01,16585,0,16369,14,15992,8,15322,26,15445,12,14548,3
2022-09-02,16588,3,16376,7,15988,-4,15325,3,15451,6,14541,-7
2022-09-05,16498,-90,16272,-104,15883,-105,15268,-57,15372,-79,14465,-76
2022-09-06,16488,-10,16246,-26,15862,-21,15242,-26,15365,-7,14448,-17
2022-09-07,16440,-48,16223,-23,15840,-22,15219,-23,15353,-12,14431,-17
2022-09-08,16418,-22,16196,-27,15798,-42,15175,-44,15311,-42,14384,-47
2022-09-09,16388,-30,16170,-26,15769,-29,15145,-30,15283,-28,14346,-38
2022-09-13,16337,-51,16110,-60,15706,-63,15088,-57,15219,-64,14286,-60
2022-09-14,16242,-95,16033,-77,15612,-94,14997,-91,15146,-73,14224,-62
2022-09-15,16259,17,16086,53,15657,45,15032,35,15165,19,14230,6
2022-09-16,16337,78,16144,58,15728,71,15137,105,15272,107,14303,73
2022-09-19,16301,-36,16121,-23,15706,-22,15108,-29,15236,-36,14269,-34
2022-09-20,16217,-84,16031,-90,15579,-127,14994,-114,15136,-100,14202,-67
2022-09-21,16185,-32,16013,-18,15560,-19,14978,-16,15114,-22,14176,-26
2022-09-22,16179,-6,16008,-5,15562,2,14966,-12,15109,-5,14164,-12
2022-09-23,16226,47,16053,45,15615,53,14992,26,15139,30,14178,14
2022-09-26,16117,-109,15947,-106,15503,-112,14912,-83,15045,-94,14071,-107
2022-09-27,16126,9,15930,-17,15501,-2,14912,0,15044,-1,14059,-12
2022-09-28,16139,13,15948,18,15509,8,14910,-2,15033,-11,14032,-27
2022-09-29,16127,-12,15936,-12,15487,-22,14899,-11,15022,-11,14023,-9
2022-09-30,16135,8,15946,10,15502,15,14905,6,15025,3,14023,0
2022-10-03,16120,-15,15924,-22,15485,-17,14881,-24,15019,-6,14016,-7
2022-10-04,16125,5,15935,11,15503,18,14891,10,15030,11,14015,-1
2022-10-05,16122,-3,15934,-1,15502,-1,14902,11,15023,-7,14000,-15
2022-10-06,16135,13,15946,12,15502,0,14905,3,15025,2,14023,23
2022-10-07,16135,0,15938,-8,15511,9,14915,10,15047,22,14018,-5
2022-10-08,16117,-18,15930,-8,15490,-21,14893,-22,15028,-19,13993,-25
2022-10-09,16131,14,15953,23,15508,18,14895,2,15046,18,13994,1
2022-10-10,16114,-17,15935,-18,15492,-16,14883,-12,15034,-12,13975,-19
2022-10-11,16137,23,15962,27,15523,31,14888,5,15036,2,13990,15
2022-10-12,16275,138,16103,141,15742,219,15003,115,15135,99,14081,91
2022-10-13,16437,162,16238,135,15966,224,15138,135,15316,181,14203,122
2022-10-14,16450,13,16255,17,15986,20,15176,38,15329,13,14208,5
2022-10-17,16423,-27,16234,-21,15991,5,15191,15,15329,0,14203,-5
2022-10-18,16428,5,16235,1,15972,-19,15196,5,15334,5,14200,-3
2022-10-19,16433,5,16228,-7,15947,-25,15196,0,15327,-7,14213,13
2022-10-20,16404,-29,16209,-19,15930,-17,15188,-8,15306,-21,14200,-13
2022-10-21,16340,-93,16155,-73,15889,-58,15163,-33,15259,-68,14169,-44
2022-10-24,16342,2,16165,10,15894,5,15157,-6,15269,10,14167,-2
2022-10-25,16298,-44,16118,-47,15834,-60,15123,-34,15237,-32,14135,-32
2022-10-26,16249,-49,16094,-24,15807,-27,15113,-10,15229,-8,14120,-15
2022-10-27,16251,2,16092,-2,15813,6,15116,3,15225,-4,14113,-7
2022-10-28,16233,-18,16101,9,15815,2,15116,0,15235,10,14108,-5
2022-10-31,16066,-167,15846,-255,15496,-319,14912,-204,15030,-205,13893,-215
2022-11-01,15988,-78,15790,-56,15420,-76,14862,-50,14986,-44,13854,-39
2022-11-02,15920,-68,15744,-46,15375,-45,14815,-47,14940,-46,13817,-37
2022-11-03,15931,11,15756,12,15410,35,14852,37,14977,37,13872,55
2022-11-04,15954,23,15787,31,15448,38,14869,17,15001,24,13881,9
2022-11-07,15938,-16,15775,-12,15426,-22,14846,-23,14982,-19,13883,2
2022-11-08,15989,35,15784,-3,15461,13,14855,-14,14981,-20,13899,18
2022-11-09,15913,-76,15700,-84,15364,-97,14786,-69,14902,-79,13838,-61
2022-11-10,15790,-123,15617,-83,15256,-108,14655,-131,14759,-143,13725,-113
2022-11-11,15788,-2,15633,16,15261,5,14652,-3,14773,14,13723,-2
2022-11-14,15755,-33,15618,-15,15247,-14,14631,-21,14745,-28,13707,-16
2022-11-15,15721,-34,15593,-25,15213,-34,14639,8,14750,5,13701,-6
2022-11-16,15675,-46,15561,-32,15181,-32,14610,-29,14727,-23,13669,-32
2022-11-17,15650,-25,15540,-21,15176,-5,14600,-10,14718,-9,13655,-14
